年份,合同名称,主要标的名称,采购人,供应商,所属行业,合同金额num_万元,capacity_label,label_confidence,label_reason
2015,永登县农村土地承包经营权确权登记颁证项目技术服务合同,,永登县农业局,甘肃京兰测绘工程有限责任公司,农、林、牧、渔业,388.948,extractive,0.85,关键词决定:汲取
2015,永登县农村土地承包经营权确权登记颁证项目技术服务合同,,永登县农业局,甘肃维普信息技术有限公司,农、林、牧、渔业,401.83,extractive,0.85,关键词决定:汲取
2015,永登县农村土地承包经营权确权登记颁证项目技术服务合同,,永登县农业局,甘肃四维测绘工程有限公司,农、林、牧、渔业,418.096,extractive,0.85,关键词决定:汲取
2015,永登县农村土地承包经营权确权登记颁证项目技术服务合同,,永登县农业局,天水三和数码测绘院,农、林、牧、渔业,313.2684,extractive,0.85,关键词决定:汲取
2015,合肥热电集团安装工程定点施工单位（中央空调系统工程以及采暖系统工程）,,合肥热电集团有限公司,安徽中天制冷空调工程有限公司,农、林、牧、渔业,100.0,coordination,0.85,关键词决定:协调
2015,安徽工业经济职业技术学院教学楼门厅、电梯厅及报告厅装饰公告,,安徽工业经济职业技术学院,合肥国鑫建筑工程有限公司,建筑装饰业,118.848859,compliance,0.95,采购人决定:合规
2015,敦煌市转渠口中学数控燃煤锅炉采购安装项目政府采购合同,,敦煌市转渠口中学,酒泉市敦煌市川陵锅炉有限公司,热力生产和供应,16.8,compliance,0.95,采购人决定:合规
2015,永登县农村土地承包经营权确权登记颁证项目技术服务合同,,永登县农业局,甘肃省基础地理信息中心,农、林、牧、渔业,373.932,extractive,0.85,关键词决定:汲取
2015,酒泉市教育局玉门油田分局学校装修、拆除和修缮工程,,酒泉市教育局玉门油田分局,供应商名称,农业,57.7,compliance,0.95,采购人决定:合规
2015,涡阳县2015-2016年度财政投入项目定点招标代理机构,,涡阳县招投标管理委员会办公室,法正项目管理集团有限公司,农、林、牧、渔业,0.0,coordination,0.3,默认:通用采购
2015,平凉市卫生和计划生育委员会药品电子监管条码扫描器及电子办公设备采购项目,,平凉市卫生和计划生育委员会,供应商名称,农业,13.53,compliance,0.95,采购人决定:合规
2015,平凉市住房公积金管理中心电子办公设备及LED显示屏采购项目,,平凉市住房公积金管理中心,供应商名称,农业,30.998,coordination,0.3,默认:通用采购
2015,天祝县残疾人联合会四轮轮椅政府采购供货合同,,天祝县残疾人联合会,供应商名称,农业,10.8,coordination,0.3,默认:通用采购
2015,平凉市地方税务局信息化设备采购项目,,平凉市地方税务局,供应商名称,农业,75.978,extractive,0.95,采购人决定:汲取
2015,天祝县人力资源和社会保障局办公设备政府采购询价采购合同,,天祝县人力资源和社会保障局,供应商名称,农业,13.48,coordination,0.3,默认:通用采购
2015,环县食品药品监督管理局食品安全快速检测实验室及试剂采购项目,,环县食品药品监督管理局,供应商名称,农业,50.516,compliance,0.85,关键词决定:合规
2015,安徽省粮油科学研究所浓香花生（菜籽）油生产关键技术研究专用设备采购合同,,安徽省粮油科学研究所,合肥华煜电子科技有限公司,农业科学研究和试验发展,54.437,coordination,0.3,默认:通用采购
2015,岷县农牧局高效农田节水项目（第三包）,,岷县农牧局,供应商名称,农业,15.1,coordination,0.3,默认:通用采购
2015,岷县农牧局高效农田节水项目（第二包）,,岷县农牧局,供应商名称,农业,75.815,coordination,0.3,默认:通用采购
2015,舟曲县果耶池干中心小学教学设备采购项目合同,,舟曲县果耶池干中心小学,供应商名称,农业,16.756,compliance,0.95,采购人决定:合规
2015,平凉市老年养护院老年人生活辅助器具及康复器材采购项目,,平凉市老年养护院,供应商名称,农业,9.7,coordination,0.3,默认:通用采购
2015,平凉市马铃薯种薯质量检测中心检测仪器采购项目,,平凉市种子管理局,供应商名称,农业,17.7,coordination,0.3,默认:通用采购
2015,天祝藏族自治县移民工作办公室政府采购火炉询价合同,,天祝藏族自治县移民工作办公室,供应商名称,农业,24.616,coordination,0.3,默认:通用采购
2015,国家重点风景名胜区崆峒山管理局泡沫微生物厕所采购合同,,国家重点风景名胜区崆峒山管理局,供应商名称,农业,52.05,coordination,0.3,默认:通用采购
2015,酒泉市人民医院计算机网络及机房工程,,酒泉市人民医院,供应商名称,农业,156.7,compliance,0.95,采购人决定:合规
2015,2015年漳县武阳中学、武阳三小2所灾后重建,,漳县教育体育局,供应商名称,农业,57.3174,coordination,0.3,默认:通用采购
2015,合肥市高新区南岗第二公租房住宅产业化工程,,合肥高新建设投资集团公司,安徽宝业住宅产业化有限公司,农、林、牧、渔业,18095.0637,coordination,0.3,默认:通用采购
2015,酒泉市第二水厂迁址扩建工程10KV施工用电项目,,酒泉市供排水总公司,供应商名称,农业,38.3,coordination,0.85,关键词决定:协调
2015,崆峒区农村能源办2014年巩固退耕还林成果农村能源项目合同一包,,崆峒区农村能源办,供应商名称,农业,112.788,coordination,0.3,默认:通用采购
2015,天祝县哈溪林场购买围栏丝、刺丝及围栏桩及围栏架设公开招标合同,,天祝县哈溪林场,供应商名称,农业,28.6738,coordination,0.3,默认:通用采购
2015,平凉市广电新闻中心物业管理项目,,平凉市文化广播影视出版局,供应商名称,农业,49.8218,coordination,0.3,默认:通用采购
2015,平凉中医医院门诊楼电气工程电线采购合同,,平凉中医医院,供应商名称,农业,37.3,compliance,0.95,采购人决定:合规
2015,通渭县委办公室办公设备项目政府采购购销合同,,通渭县委办公室,供应商名称,农业,3.66,coordination,0.3,默认:通用采购
2015,天祝县委统战部办公设备采购项目补充合同,,天祝县委统战部,供应商名称,农业,0.908,coordination,0.3,默认:通用采购
2015,舟曲县大峪乡中心小学教学设备采购项目合同,,舟曲县大峪乡中心小学,供应商名称,农业,14.795,compliance,0.95,采购人决定:合规
2015,天祝县祁连林场2014年三北防护林五期工程造林、封山育林和省级财政造林项目材料和劳务采购,,天祝县祁连林场,供应商名称,农业,16.4438,coordination,0.3,默认:通用采购
2015,平凉市房地产交易登记笸理佶息系统硕件设备采购合同,,平凉市房屋产权产籍管理处,供应商名称,农业,139.85,coordination,0.3,默认:通用采购
2015,中国民航大学新校区空管、研究生楼教学家具采购合同,,中国民航大学,天津市东方华雅家具有限公司,制造业,147.125,compliance,0.95,采购人决定:合规
2015,天祝县人力资源和社会保障局办公设备政府采购询价采购追加合同,,天祝县人力资源和社会保障局,供应商名称,农业,0.98,coordination,0.3,默认:通用采购
2015,平凉师范学校附属小学多媒体教学设备、教学仪器、器材、课桌凳等设施采购项目,,平凉师范学校附属小学,供应商名称,农业,26.497,compliance,0.95,采购人决定:合规
2015,平凉市卫生和计划生育委员会药品电子监管条码扫描器及电子办公设备采购项目,,平凉市卫生和计划生育委员会,供应商名称,农业,149.559,compliance,0.95,采购人决定:合规
2015,平凉市工业专科学校护理实训仪器及设备采购项目合同,,平凉市工业专科学校,供应商名称,农业,186.7,compliance,0.95,采购人决定:合规
2015,平凉市人民代表大会常务委员会办公室办公设备采购项目,,平凉市人民代表大会常务委员会办公室,供应商名称,农业,26.99,coordination,0.3,默认:通用采购
2015,2015年医学生技能学习中心无负压供水设备第2包,,安徽医科大学,上海凯泉泵业(集团)有限公司,,3.0,compliance,0.95,采购人决定:合规
2015,平凉市实验小学课桌采购项目,,平凉市实验小学,供应商名称,农业,28.56,compliance,0.95,采购人决定:合规
2015,甘肃欣亚医疗设备有限公司购销合同,,平凉工业专科学校,供应商名称,农业,38.38,compliance,0.95,采购人决定:合规
2015,崆峒区委统战部民族宗教项目多媒体教室设备采购合同,,崆峒区委统战部,供应商名称,农业,39.786,coordination,0.3,默认:通用采购
2015,平凉市卫生和计划生育委员会药品电子监管系统建设数字证书采购项目,,平凉市卫生和计划生育委员会,供应商名称,农业,67.5,compliance,0.95,采购人决定:合规
2015,平凉市住房公积金管理中心电子办公设备及LED显示屏采购项目,,平凉市住房公积金管理中心,供应商名称,农业,22.2445,coordination,0.3,默认:通用采购
2015,平凉师范学校附属小学多媒体教学设备、教学仪器、器材、课桌凳等设施采购项目,,平凉师范学校附属小学,供应商名称,农业,7.335,compliance,0.95,采购人决定:合规
2015,平凉市老年养护院老年人生活辅助器具及康复器材采购项目,,平凉市老年养护院,供应商名称,农业,6.2,coordination,0.3,默认:通用采购
2015,天祝县环境保护局2013年农村环境连片整治示范项目结余资金垃圾桶及垃圾收集箱供货合同,,天祝县环境保护局,供应商名称,农业,93.6875,coordination,0.3,默认:通用采购
2015,平凉师范学校附属小学多媒体教学设备、教学仪器、器材、课桌凳等设施采购项目,,平凉师范学校附属小学,供应商名称,农业,37.975,compliance,0.95,采购人决定:合规
2015,平凉市老年养护院老年人生活辅助器具及康复器材采购项目,,平凉市老年养护院,供应商名称,农业,2.96,coordination,0.3,默认:通用采购
2015,天祝县委统战部办公设备采购项目合同,,天祝县委统战部,供应商名称,农业,9.081,coordination,0.3,默认:通用采购
2015,崆峒区农村能源办2014年巩固退耕还林成果农村能源项目二包,,崆峒区农村能源办,供应商名称,农业,90.0,coordination,0.3,默认:通用采购
2015,天祝县夏玛林场三北五期造林工程苗木采购及施工合同,,天祝县夏玛林场,供应商名称,农业,5.38,coordination,0.85,关键词决定:协调
2015,环县妇幼保健站腔内探头供货合同,,环县妇幼保健站,供应商名称,农业,7.98,coordination,0.3,默认:通用采购
2015,天祝县农业技术推广中心旱作农业项目起垄覆膜农机具采购项目合同,,天祝县农业技术推广中心,供应商名称,农业,7.65,coordination,0.3,默认:通用采购
2015,舟曲县第一中学电子备课室设备采购项目合同,,舟曲县第一中学,供应商名称,农业,43.2498,compliance,0.95,采购人决定:合规
2015,包河区2015-2016年度学校装饰维修改造项目管理,,合肥市包河区重点工程建设管理局,安徽凯奇建设项目管理有限公司,农、林、牧、渔业,79.9,coordination,0.3,默认:通用采购
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）（合同第35包）：医疗设备一类,,安徽农业大学,安徽天乐医疗器械有限公司,,18.6,compliance,0.95,采购人决定:合规
2015,涡阳县2015-2016年度财政投入项目定点招标代理机构,,涡阳县招投标管理委员会办公室,上海容基工程项目管理有限公司,农、林、牧、渔业,0.0,coordination,0.3,默认:通用采购
2015,涡阳县2015-2016年度财政投入项目定点招标代理机构,,涡阳县招投标管理委员会办公室,安徽欣安工程建设项目管理有限公司,农、林、牧、渔业,0.0,coordination,0.3,默认:通用采购
2015,三重四级杆气质联用仪,,中国检验检疫科学研究院,AgilentTechnologiesSing...,科学研究和技术服务业,,coordination,0.3,默认:通用采购
2015,合肥市第四人民医院信息系统升级改造,,合肥市第四人民医院,上海金仕达卫宁软件股份有限公司,农、林、牧、渔业,165.18,compliance,0.95,采购人决定:合规
2015,安徽省公安厅刑事技术手段建设设备采购（第1包：自动化法医DNA提取仪）,,安徽省公安厅,北京隆瑞驰国际贸易有限公司,其他专用设备制造,31.25,coordination,0.3,默认:通用采购
2015,安徽医科大学教学科研设备采购第3包,,安徽医科大学,安徽亚美亚进出口贸易有限公司,,160.39,compliance,0.95,采购人决定:合规
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）（合同第44包）生命科学生化设备类,,安徽农业大学,合肥欧凯生物科技有限公司,,62.8,compliance,0.95,采购人决定:合规
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）(合同第18包）：《正方教务系统》升级,,安徽农业大学,正方软件股份有限公司,,19.6,compliance,0.95,采购人决定:合规
2015,安徽省普通干线地理信息综合服务平台升级改造,,安徽省公路管理局,安徽皖通科技股份有限公司,经济事务管理机构,13.6,coordination,0.3,默认:通用采购
2015,岑巩县凯本镇2014年中药材产业化扶贫-钩藤苗采购合同,,无供应商,岑巩县林生种苗场,林木育苗,53.64,coordination,0.3,默认:通用采购
2015,安徽省公安厅刑事技术手段建设设备采购（第2包：手印图像图形提取分析系统）,,安徽省公安厅,合肥安庭电子科技有限公司,其他专用设备制造,81.3,coordination,0.3,默认:通用采购
2015,安医食堂、站房等附属工程之污水处理站工艺设备采购安装,,安徽省阜阳合肥现代产业园区投资有限公司,安徽汇泽通环境技术有限公司,农、林、牧、渔业,104.062583,coordination,0.3,默认:通用采购
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）（合同第30包）木材科学实验设备,,安徽农业大学,合肥德扬仪器设备有限公司,,80.16,compliance,0.95,采购人决定:合规
2015,省公安厅公务车辆调度管理系统合同,,安徽省公安厅,安徽科力信息产业有限责任公司,软件开发,22.5,coordination,0.3,默认:通用采购
2015,安徽省计量科学研究院科研软件一批,,安徽省计量科学研究院,安徽省迈特瑞杰测控科技有限公司,质检技术服务,33.5,coordination,0.3,默认:通用采购
2015,2012年中央补助疟疾防治设备采购,,安徽省卫生和计划生育委员会,安徽康恒医疗器械有限公司,卫生和社会工作,20.3,compliance,0.95,采购人决定:合规
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）（合同第19包）：高校迎新离校系统,,安徽农业大学,正方软件股份有限公司,,19.65,compliance,0.95,采购人决定:合规
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）(合同第9包）：空调类,,安徽农业大学,安徽中天制冷空调工程有限公司,,6.24,compliance,0.95,采购人决定:合规
2015,合肥高新区2015年道路及房建项目环评编制,,合肥高新城创建设投资有限公司,安徽汇泽通环境技术有限公司,农、林、牧、渔业,22.56,coordination,0.3,默认:通用采购
2015,安徽省卫星定位综合服务系统北斗升级改造第2包(公示）,,安徽省基础测绘信息中心,安徽普创电子科技有限公司,测绘服务,38.768,coordination,0.3,默认:通用采购
2015,安徽省公安厅刑事技术手段建设设备采购（第3包：液相色谱/质谱联用仪）,,安徽省公安厅,合肥汇达仪器有限责任公司,其他未列明制造业,384.8,coordination,0.3,默认:通用采购
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）（第32包）生物工程学实验设备,,安徽农业大学,合肥市科隆商贸有限责任公司,,56.0,compliance,0.95,采购人决定:合规
2015,安徽医科大学教学科研设备采购第4包,,安徽医科大学,合肥新华书店有限公司,,38.99,compliance,0.95,采购人决定:合规
2015,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）（合同第42包）：医疗设备二类,,安徽农业大学,安徽天乐医疗器械有限公司,,5.9,compliance,0.95,采购人决定:合规
2015,2016年安徽福彩宣传第8包,,安徽省福利彩票发行中心,安徽新闻广播,公共管理、社会保障和社会组织,6.0,coordination,0.3,默认:通用采购
2015,大江大河水文监测建设（一期）工程第5包,,安徽省水文局,安徽春博建设工程有限公司,水文服务,69.2179,coordination,0.3,默认:通用采购
2015,京津冀地区风廓线雷达建设及改造采购合同,,北京市气象探测中心等,北京无线电测量研究所,雷达及配套设备制造,3572.037,coordination,0.3,默认:通用采购
2015,中央单位批量集中采购简易合同,,财政部驻湖北省财政监察专员办事处,宁波奥克斯空调有限公司,制造业,1.19,coordination,0.3,默认:通用采购
2015,2015年度苏州河（普陀区）堤防专项维修工程施工总承包合同,,上海市普陀区市政管理中心,浙江凌云水利水电建筑有限公司,暂无,849.6564,coordination,0.95,采购人决定:协调
2015,中央单位批量集中采购简易合同,,财政部驻湖北省财政监察专员办事处,同方股份有限公司,信息传输、软件和信息技术服务业,0.81,coordination,0.3,默认:通用采购
2015,中央单位批量集中采购简易合同,,财政部驻湖北省财政监察专员办事处,联想（北京）有限公司,信息传输、软件和信息技术服务业,0.96,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第3包,,安徽省福利彩票发行中心,安徽市场星报社,公共管理、社会保障和社会组织,40.0,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第10包,,安徽省福利彩票发行中心,新华通讯社安徽分社,公共管理、社会保障和社会组织,12.0,coordination,0.3,默认:通用采购
2015,蜀山区半岛路道路桥梁设计,,合肥市蜀山区住房和城乡建设局,厦门市市政工程设计院有限公司,农、林、牧、渔业,51.9,coordination,0.95,采购人决定:协调
2015,2016年安徽福彩宣传第9包,,安徽省福利彩票发行中心,安徽新媒体集团有限公司,公共管理、社会保障和社会组织,50.0,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第6包,,安徽省福利彩票发行中心,安徽交通广播,公共管理、社会保障和社会组织,56.0,coordination,0.3,默认:通用采购
2015,中央单位批量集中采购简易合同,,财政部驻湖北省财政监察专员办事处,同方股份有限公司,信息传输、软件和信息技术服务业,1.47,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第13包,,安徽省福利彩票发行中心,《公益时报》社,公共管理、社会保障和社会组织,28.0,coordination,0.3,默认:通用采购
2015,2016安徽福彩25选5开奖宣传,,安徽省福利彩票发行中心,安徽新媒体集团有限公司,公共管理、社会保障和社会组织,50.0,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第2包,,安徽省福利彩票发行中心,新安晚报社,公共管理、社会保障和社会组织,85.0,coordination,0.3,默认:通用采购
2015,安徽古生物化石博物馆安保设备维保服务,,安徽古生物化石博物馆,中建电子工程有限公司,其他未列明信息技术服务业,31.5,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第1包,,安徽省福利彩票发行中心,安徽日报社,公共管理、社会保障和社会组织,22.0,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第5包,,安徽省福利彩票发行中心,安徽江淮晨报传媒有限公司,公共管理、社会保障和社会组织,21.5,coordination,0.3,默认:通用采购
2015,大江大河水文监测建设（一期）工程第八包,,安徽省水文局,阜阳市金成水利工程有限责任公司,水文服务,120.7829,coordination,0.3,默认:通用采购
2015,中央单位批量集中采购简易合同,,财政部驻湖北省财政监察专员办事处,北京科尔沁科贸有限责任公司,信息传输、软件和信息技术服务业,0.86,coordination,0.3,默认:通用采购
2015,合同书,,陕西省大气探测技术保障中心,江苏省无线电科学研究所有限公司,导航、气象及海洋专用仪器制造,604.025,coordination,0.3,默认:通用采购
2015,2016年安徽福彩宣传第4包,,安徽省福利彩票发行中心,安徽商报社,公共管理、社会保障和社会组织,44.0,coordination,0.3,默认:通用采购
2015,安徽中澳科技职业学院平安校园视频监控管理系统设备采购及安装,,安徽中澳科技职业学院,合肥万申科技发展有限责任公司,农、林、牧、渔业,262.05,compliance,0.95,采购人决定:合规
2015,2016年安徽福彩宣传第7包,,安徽省福利彩票发行中心,安徽经济广播,公共管理、社会保障和社会组织,20.0,coordination,0.3,默认:通用采购
2015,合同书,,中国气象局气象干部培训学院,华云升达（北京）气象科技有限责任公司等,导航、气象及海洋专用仪器制造,340.022,compliance,0.95,采购人决定:合规
2015,2016年安徽福彩宣传第12包,,安徽省福利彩票发行中心,金鹃传媒科技股份有限公司,公共管理、社会保障和社会组织,43.2,coordination,0.3,默认:通用采购
2015,土耳其语版汉语教学交流平台及移动客户APP运维服务合同,,中国国际广播电台,北京华网汇通技术服务有限公司,科学研究和技术服务业,148.0,coordination,0.3,默认:通用采购
2015,安徽农业大学2015年高等教育振兴计划仪器设备采购(合同第9包）,,安徽农业大学,合肥德扬仪器设备有限公司,,64.3,compliance,0.95,采购人决定:合规
2015,中国财税博物馆会议室阅览室装修工程采购合同,,中国财税博物馆,浙江南方装饰工程有限公司,博物馆,39.72,extractive,0.85,关键词决定:汲取
2015,安徽省卫生和计划生育委员会中央补助医疗救治信息系统第2包,,安徽省卫生和计划生育委员会,合肥全创电子科技有限公司,卫生和社会工作,109.776,compliance,0.95,采购人决定:合规
2015,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第4包）,,安徽农业大学,合肥市科隆商贸有限责任公司,,8.95,compliance,0.95,采购人决定:合规
2015,中国财税博物馆藏品管理系统技术开发合同,,中国财税博物馆,中科软科技股份有限公司,博物馆,24.0,extractive,0.85,关键词决定:汲取
2015,安徽中澳科技职业学院学生宿舍封阳台等工程合同,,安徽中澳科技职业学院,安徽创伟林建筑装饰工程有限责任公司,,67.979999,compliance,0.95,采购人决定:合规
2015,临夏市供热公司老城区、东城区供热站煤粉采购项目采购项目合同,,临夏市供热公司,兰州热力粉体燃料有限责任公司,热力生产和供应,504.0,coordination,0.3,默认:通用采购
2015,中国财税博物馆展厅多媒体中控系统建设及维保项目,,中国财税博物馆,浙江省广播电视工程公司,博物馆,76.8,extractive,0.85,关键词决定:汲取
2015,中国财税博物馆《中国当代财税历史陈列》布展项目设计施工合同,,中国财税博物馆,广东省集美设计工程有限公司,博物馆,658.11,extractive,0.85,关键词决定:汲取
2015,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第22包）,,安徽农业大学,合肥德扬仪器设备有限公司,,15.0,compliance,0.95,采购人决定:合规
2015,中国影片土耳其语译制传输服务合同,,中国国际广播电台,国广东方网络（北京）有限公司,信息传输、软件和信息技术服务业,136.0,coordination,0.3,默认:通用采购
2015,武威市凉州区下双乡人民政府惠农服务厅建设项目,,武威市凉州区下双乡人民政府,武威市第三建筑安装有限责任公司,其他建筑安装业,25.8,coordination,0.9,行业决定:协调
2015,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第14包）,,安徽农业大学,合肥德扬仪器设备有限公司,,31.6,compliance,0.95,采购人决定:合规
2015,安徽建筑大学电子图书、电子数据库第1包,,安徽建筑大学,重庆尚唯信息技术有限公司,其他信息技术服务业,3.5,compliance,0.95,采购人决定:合规
2015,广河县2016年旱作农业秋覆膜、顶凌覆膜地膜采购项目采购合同,,广河县农牧局,兰州金土地塑料制品有限公司,塑料薄膜制造,2557.68,coordination,0.3,默认:通用采购
2015,中国财税博物馆LED大屏改造项目,,中国财税博物馆,杭州青鸟电子有限公司,博物馆,152.89,extractive,0.85,关键词决定:汲取
2015,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第6包）,,安徽农业大学,合肥德扬仪器设备有限公司,,50.8,compliance,0.95,采购人决定:合规
2015,安徽建筑大学电子图书、电子数据库第3包,,安徽建筑大学,北京方正阿帕比技术有限公司,其他信息技术服务业,7.39,compliance,0.95,采购人决定:合规
2015,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第11包）,,安徽农业大学,安徽润达生物科技有限公司,,130.5,compliance,0.95,采购人决定:合规
2015,共青团中央内网等级保护建设软件开发采购项目合同,,团中央机关服务中心,中国软件与技术服务股份有限公司,信息传输、软件和信息技术服务业,98.0,coordination,0.3,默认:通用采购
2015,凉州区下双乡日光温室示范园区美化亮化基础设施建设项目,,凉州区下双乡政府,武威长通市政工程有限公司,其他未列明建筑业,43.387,coordination,0.3,默认:通用采购
2015,安徽医科大学教学科研设备采购第7包,,安徽医科大学,合肥智圣系统集成有限公司,,74.9,compliance,0.95,采购人决定:合规
2015,涡阳县2015-2016年度财政投入项目定点招标代理机构,,涡阳县招投标管理委员会办公室,安徽省公路工程建设监理有限责任公司,农、林、牧、渔业,0.0,coordination,0.3,默认:通用采购
2015,凉州区下双乡政府日光温室示范园区基层设施建设项目,,凉州区下双乡政府,武威第二建筑工程有限公司,其他未列明建筑业,47.256,coordination,0.3,默认:通用采购
2015,凉州区东河学区中小学冬季取暖及生活用煤采购项目,,凉州区东河学区,武威生强商贸有限责任公司,烟煤和无烟煤开采洗选,10.02,coordination,0.3,默认:通用采购
2015,凉州区下双乡人民政府日光温室园区科普宣传长廊建设项目,,凉州区下双乡人民政府,武威第二建筑工程有限公司,其他未列明建筑业,20.17,coordination,0.3,默认:通用采购
2015,凉州区下双乡政府大庙文物保护修建项目,,凉州区下双乡政府,武威第二建筑工程有限公司,其他未列明建筑业,49.711,coordination,0.3,默认:通用采购
2015,凉州区下双乡政府设施蔬菜出口农产品基地路牙石安装和科普宣传长廊等建设项目,,凉州区下双乡政府,武威第二建筑工程有限公司,其他未列明建筑业,47.085,coordination,0.3,默认:通用采购
2015,合肥公交集团北城停保场专用设备采购第3包洗车机,,合肥市重点工程建设管理局,绍兴市中立钢业建筑工程有限公司,农、林、牧、渔业,27.0,coordination,0.3,默认:通用采购
2015,安徽财经大学数字资源、图书资料第2包,,安徽财经大学,世界图书出版有限公司,,8.33,compliance,0.95,采购人决定:合规
2015,安徽省体育局大院场馆改造监理及审计第2包,,安徽省体育局,安徽中天工程项目管理有限公司,体育,7.5,extractive,0.85,关键词决定:汲取
2015,酒泉市瓜州县国有资产运营中心瓜州县“五中心”办公家具采购项目,,瓜州县国有资产运营中心,中山市派格家具有限公司,家具零售,146.8,coordination,0.3,默认:通用采购
2015,宿州学院教学仪器设备采购第23包,,宿州学院,合肥汇联电子有限公司,,98.83,compliance,0.95,采购人决定:合规
2015,宿州学院教学仪器设备采购第28包,,宿州学院,安徽扬启电子科技有限公司,,18.28,compliance,0.95,采购人决定:合规
2015,宿州学院教学仪器设备采购第6包,,宿州学院,安徽宿联信息科技有限公司,,63.78,compliance,0.95,采购人决定:合规
2015,安徽建筑大学法规处专用仪器设备第3包,,安徽建筑大学,合肥帝帕特商贸有限公司,其他文化用品零售,56.4,compliance,0.95,采购人决定:合规
2015,宿州学院教学仪器设备采购第24包,,宿州学院,安徽睿哲科学仪器有限公司,,39.236,compliance,0.95,采购人决定:合规
2015,酒泉师范学校附属小学多媒体数字图书馆、高清LED显示屏及安装采购项目（2包）,,酒泉师范学校附属小学,酒泉联众电子科技有限责任公司,其他机械设备及电子产品批发,11.9,compliance,0.95,采购人决定:合规
2015,宿州学院教学仪器设备采购第18包,,宿州学院,安徽宿联信息科技有限公司,,95.82,compliance,0.95,采购人决定:合规
2015,庆阳市西峰区巨家塬小学维修改造工程及青少年校外综合实践教育基地项目合同,,庆阳市西峰区教育体育局,庆阳恒泰建筑工程有限公司,建筑业,40.8,coordination,0.3,默认:通用采购
2015,宿州学院教学仪器设备采购第3包,,宿州学院,合肥市科隆商贸有限责任公司,,23.568,compliance,0.95,采购人决定:合规
2015,国家体育总局体育彩票管理中心采购合同,,国家体育总局体育彩票管理中心,北京华奥星空科技发展有限公司,互联网信息服务,945.0,coordination,0.3,默认:通用采购
2015,宿州学院教学仪器设备采购第7包,,宿州学院,合肥远明科技有限公司,,162.0,compliance,0.95,采购人决定:合规
2015,安徽省专用玉米原种扩繁基础设施建设工程施工合,,安徽农业大学,安徽瑞祺建筑工程有限公司,房屋建筑业,91.039339,compliance,0.95,采购人决定:合规
2015,安徽省纤维检验局检测设备采购,,安徽省纤维检验局,安徽轻工国际贸易股份有限公司,质检技术服务,73.94,coordination,0.3,默认:通用采购
2015,国家安全生产应急救援指挥中心安全生产现场应急联动与智能决策系统软件开发与系统集成服务技术开发合同,,国家安全生产应急救援指挥中心,北京辰安科技股份有限公司,信息传输、软件和信息技术服务业,1388.2,coordination,0.3,默认:通用采购
2015,宿州学院教学仪器设备采购第4包,,宿州学院,合肥影艺视频技术有限公司,,2.95,compliance,0.95,采购人决定:合规
2015,酒泉师范学校附属小学多媒体数字图书馆、高清LED显示屏及安装采购项目(1包),,酒泉师范学校附属小学,北京瑞和科源科技发展有限公司,其他机械设备及电子产品批发,49.9,compliance,0.95,采购人决定:合规
2015,皖西学院数字化校园应用系统采购合同,,皖西学院,合肥智圣系统集成有限公司,,47.6,compliance,0.95,采购人决定:合规
2015,宿州学院教学仪器设备采购第9包,,宿州学院,合肥宏基电子有限公司,,43.725,compliance,0.95,采购人决定:合规
2015,凉州区教育局部分中小学生课桌凳、高低床采购项目三包,,凉州区教育局,甘肃宏鑫家具有限公司,其他未列明批发业,107.8,compliance,0.95,采购人决定:合规
2015,海南省政府采购中心关于海南省洋浦经济开发区地方税务局办公家具01包合同,,海南省洋浦经济开发区地方税务局,海南榀承贸易有限公司,家具制造业,54.9896,extractive,0.95,采购人决定:汲取
2015,凉州区教育局部分中小学生课桌凳、高低床采购项目一包,,凉州区教育局,甘肃广顺办公设备有限公司,其他未列明批发业,33.06,compliance,0.95,采购人决定:合规
2015,凉州区畜牧兽医局动物防疫应急物资采购项目一包,,凉州区畜牧兽医局,武威牛满加药业有限责任公司,医疗用品及器材批发,26.31,compliance,0.9,行业决定:合规
2015,凉州区畜牧兽医局动物防疫应急物资采购项目三包,,凉州区畜牧兽医局,甘肃博创智联科贸有限公司,其他机械设备及电子产品批发,12.0,coordination,0.3,默认:通用采购
